ref_id,SATS_score,GCSE_grade,GCE_AS_grade,Alevel_Maths_grade
1007003,120,7,A,A*
1001263,107,6,D,B
1003054,116,6,B,A*
1008205,109,6,C,A
1007760,98,3,D,C
1001119,91,2,U,E
1009616,107,4,B,A
1005587,98,3,D,C
1003999,99,2,D,C
1005649,104,4,D,C
1003886,120,8,A,A*
1009364,120,9,A,A*
1002276,110,5,C,A
1004726,103,6,D,B
1008082,93,3,E,D
1002030,108,6,C,A
1007470,119,7,C,A*
1002125,105,4,C,B
1009055,88,2,U,E
1004067,111,6,C,A
1001612,113,7,B,A*
1003854,94,3,D,C
1003335,104,4,D,C
1005779,114,6,B,A*
1004497,98,4,D,C
1008759,103,4,D,C
1005591,113,7,B,A*
1005361,105,4,D,B
1007319,94,3,E,D
1005525,90,2,U,E
1005597,117,7,C,A*
1005775,112,5,C,A
1000650,105,5,D,B
1003930,105,3,E,C
1002160,98,5,D,C
1003303,96,1,E,E
1005646,104,4,D,C
1005267,91,1,U,U
1001816,100,4,D,C
1006182,101,6,C,B
1002697,113,6,C,A
1001404,103,7,C,A
1003225,117,5,B,A*
1007009,116,6,A,A*
1005264,109,6,B,A*
1006626,105,6,B,A
1003705,105,4,C,B
1006200,98,3,D,C
1008469,117,6,B,A*
1006243,115,6,A,A*
1000558,108,4,C,B
1003038,117,7,A,A*
1008667,91,2,E,E
1002209,101,4,D,C
1009677,108,5,B,A
1002076,109,5,C,A
1001143,117,7,B,A*
1005322,105,5,C,B
1005451,100,5,E,C
1005277,100,5,D,B
1000511,98,3,D,C
1009310,102,3,E,C
1001670,113,6,C,A
1009766,119,6,C,A*
1000593,107,4,C,B
1004265,92,3,E,D
1007028,106,4,B,A
1009352,94,3,E,D
1005243,110,4,B,A
1005499,95,4,C,C
1007147,102,2,E,D
1004880,104,6,C,A
1008950,99,4,E,C
1007500,114,7,A,A*
1009282,102,3,C,B
1006047,91,3,E,D
1000046,86,1,E,E
1005872,106,5,B,A
1004877,97,3,E,D
1006302,93,4,E,D
1004439,119,8,A,A*
1006799,112,7,B,A*
1005237,105,3,C,B
1002733,117,7,A,A*
1000499,109,6,B,A*
1002342,104,4,D,C
1008962,94,3,D,C
1001826,112,6,D,A
1001953,109,5,B,A
1005739,109,4,B,A
1006091,102,3,E,C
1006218,110,6,C,A
1007950,100,4,D,C
1002282,105,4,C,B
1006692,110,7,C,A*
1009655,95,2,E,D
1006724,91,4,E,D
1004773,95,4,D,C
1005816,109,7,B,A*
1002105,109,5,C,A
1005683,104,6,D,B
1000608,100,3,C,C
1007763,105,5,B,A
1000956,98,4,E,C
1009537,100,6,D,B
1009792,99,3,E,D
1001216,98,3,C,C
1003378,101,5,D,B
1009129,97,4,D,C
1004598,105,5,C,B
1000427,104,4,C,B
1008139,80,1,U,U
1000113,101,2,D,C
1001917,108,3,D,C
1003057,117,8,B,A*
1007833,94,4,D,C
1009646,107,5,C,A
1002385,120,7,B,A*
1005444,96,4,E,D
1008652,116,5,C,A
1000227,96,3,D,C
1002916,102,5,C,B
1004828,103,3,E,C
1001219,104,3,E,C
1001006,120,9,A,A*
1008453,112,5,B,A*
1007855,118,6,C,A*
1002837,118,4,C,A
1004294,94,2,U,E
1004758,107,5,C,A
1006682,111,7,C,A*
1007777,105,4,D,B
1008380,115,7,A,A*
1008792,108,6,A,A*
1002880,119,7,A,A*
1009879,103,5,C,B
1005101,98,2,D,D
1000412,99,2,D,C
1001397,115,8,A,A*
1007939,85,2,E,E
1004794,92,1,E,E
1005999,105,6,D,B
1006484,103,3,C,B
1004443,109,4,B,A
1008621,113,5,A,A*
1002531,100,4,C,B
1008052,91,1,U,U
1005965,120,7,A,A*
1008241,101,3,D,C
1005460,97,2,D,D
1004320,112,6,C,A
1005944,105,2,D,C
1008553,108,5,C,A
1007263,105,5,C,B
1007537,118,5,B,A*
1002863,103,3,D,C
1009790,118,7,A,A*
1004354,91,1,U,U
1005337,109,7,C,A*
1000371,101,2,E,D
1004553,115,6,B,A*
1007217,102,5,D,B
1000864,97,3,C,C
1006016,112,6,C,A
1007858,109,5,A,A*
1004210,115,7,C,A*
1004180,100,2,D,C
1003440,105,2,E,D
1004262,105,4,B,A
1002782,105,5,B,A
1007334,107,6,C,A
1002780,92,2,U,E
1002373,109,6,B,A*
1000322,104,4,E,C
1008320,103,3,D,C
1002626,97,3,E,D
1005281,103,6,D,B
1001939,80,1,U,U
1000288,97,5,E,C
1008100,97,4,C,B
1005987,111,5,B,A*
1009556,98,3,E,D
1000781,107,5,D,B
1005169,113,7,A,A*
1001783,116,6,A,A*
1008441,114,6,C,A*
1004389,99,2,C,C
1003642,107,7,B,A*
1006890,97,4,E,C
1008658,101,3,D,C
1003208,111,6,C,A
1004521,100,3,D,C
1008003,120,7,B,A*
1000620,102,5,D,B
1007039,112,6,C,A
1004482,114,7,B,A*
1001771,110,6,B,A*
1008417,93,2,E,D
1007653,107,5,B,A
1000951,107,6,A,A*
1001157,112,6,A,A*
1000256,96,2,D,D
1008193,104,3,D,C
1000965,116,6,C,A*
1007027,103,3,D,C
1003529,105,3,D,C
1001608,119,8,A,A*
1005224,101,6,D,B
1007255,100,4,D,C
1008416,100,3,D,C
1004787,112,5,C,A
1002454,96,4,E,D
1000456,107,3,C,B
1001898,105,6,B,A
1009136,114,5,B,A*
1000502,112,7,B,A*
1001817,103,3,D,C
1008338,114,8,A,A*
1009401,102,6,C,A
1004030,97,3,D,C
1003396,100,4,D,C
1001526,120,7,A,A*
1007612,104,5,C,B
1001881,99,4,D,C
1007404,118,6,B,A*
1003673,99,2,E,D
1007128,96,2,D,D
1004808,94,3,U,E
1006696,108,6,C,A
1009112,106,6,C,A
1000155,113,7,B,A*
1001445,100,4,D,C
1003327,102,4,E,C
1005692,109,5,C,A
1004206,107,4,C,B
1004778,93,2,E,D
1005239,120,9,A,A*
1006713,110,7,C,A*
1007489,106,6,C,A
1002486,107,6,B,A*
1000719,117,4,B,A*
1003141,105,5,C,B
1000171,97,4,D,C
1007730,106,5,B,A
1000368,112,4,C,A
1007272,95,3,D,C
1003429,120,7,A,A*
1003105,99,6,B,A
1001213,115,5,B,A*
1002986,118,6,B,A*
1008230,106,6,D,B
1002198,107,5,C,A
1004558,117,6,C,A*
1005194,101,4,D,C
1008282,103,4,C,B
1001781,101,5,C,B
1001345,98,3,D,C
1007942,120,8,A,A*
1004600,89,3,U,E
1000836,94,4,U,D
1009870,114,6,B,A*
1005212,111,6,B,A*
1009254,99,4,D,C
1008491,114,5,C,A
1002791,119,7,A,A*
1006038,103,6,B,A
1008123,120,8,A,A*
1003623,91,2,E,E
1001837,107,6,B,A*
1006264,116,7,A,A*
1009139,118,7,C,A*
1009327,103,5,D,B
1006220,98,5,D,C
1007042,109,5,C,A
1003826,108,6,B,A*
1000214,112,5,B,A*
1007160,115,5,C,A
1008901,96,3,D,C
1003890,102,5,C,B
1007270,97,4,E,C
1006614,102,3,C,B
1002973,111,5,C,A
1009238,102,5,C,B
1007362,120,9,A,A*
1007439,105,6,D,B
1002921,106,6,E,B
1004857,107,5,D,B
1005651,101,3,D,C
1000385,101,5,C,B
1001569,109,8,B,A*
1005880,104,7,D,B
1007693,100,4,E,C
1001663,95,4,D,C
1008873,100,5,D,B
1008432,112,5,C,A
1006609,109,7,B,A*
1007477,92,3,U,E
1002062,108,5,E,B
1003758,106,5,C,B
1009063,88,1,E,E
1000005,102,4,D,C
1006580,100,4,D,C
1002700,98,3,E,D
1004111,107,4,D,B
1002747,102,5,C,B
1005838,98,3,D,C
1001352,108,6,C,A
1005116,116,8,B,A*
1007443,118,8,B,A*
1007381,91,2,U,E
1007475,112,5,B,A*
1004222,107,5,D,B
1001303,105,6,B,A
1005137,103,4,D,C
1001042,107,5,B,A
1004917,107,6,C,A
1002518,99,4,D,C
1000329,95,3,D,C
1007163,103,5,D,B
1004864,102,4,C,B
1001793,109,5,C,A
1004984,104,7,A,A*
1005357,97,4,D,C
1003731,105,5,B,A
1000183,116,6,B,A*
1004408,116,6,A,A*
1003080,103,6,D,B
1007906,105,6,C,A
1002048,109,6,C,A
1003393,95,4,E,D
1002383,99,5,C,B
1001032,110,5,A,A*
1000237,110,6,B,A*
1009633,99,6,C,B
1006718,108,5,C,A
1003041,99,5,D,C
1002588,112,6,B,A*
1003580,105,2,B,B
1005868,105,5,D,B
1006062,102,5,C,B
1001828,105,5,D,B
1008790,100,5,C,B
1002363,109,4,C,B
1000321,106,3,C,B
1004360,112,7,B,A*
1005726,119,7,A,A*
1001893,96,4,E,D
1009430,103,5,B,A
1007386,101,3,C,C
1000326,98,4,D,C
1002153,119,8,A,A*
1002864,100,3,C,C
1004761,107,5,C,A
1009018,107,5,C,A
1009912,102,3,E,C
1008840,104,4,E,C
1007187,89,2,U,E
1003159,100,4,D,C
1008877,85,1,U,U
1000862,111,6,D,A
1007072,119,7,A,A*
1004682,105,4,D,B
1004480,91,3,D,D
1000805,99,4,D,C
1007440,98,6,E,C
1009817,97,4,D,C
1009521,107,6,B,A*
1000457,111,6,C,A
1000639,92,2,E,D
1009314,111,6,C,A
1001839,115,7,A,A*
1005230,120,7,A,A*
1001174,120,9,A,A*
1005540,103,4,D,C
1009701,120,8,A,A*
1006299,100,5,C,B
1003014,99,3,C,C
1004649,109,5,B,A
1000016,95,5,D,C
1003801,105,7,B,A*
1009708,95,1,D,D
1006315,103,4,B,B
1006888,116,7,B,A*
1007997,106,3,C,B
1009444,107,6,C,A
1001132,109,6,B,A*
1002579,115,7,A,A*
1004263,94,1,U,E
1009515,103,6,C,A
1007945,107,5,C,A
1004405,100,5,C,B
1004710,110,6,C,A
1006804,95,3,U,D
1004920,99,3,D,C
1006473,81,2,E,E
1005949,101,5,E,C
1006897,118,6,A,A*
1008131,107,4,C,B
1003470,92,3,U,E
1008165,100,4,D,C
1006989,91,3,U,E
1009052,95,3,E,D
1002533,105,6,D,B
1006348,93,2,E,D
1006507,115,6,A,A*
1002669,105,4,D,B
1000120,107,4,C,B
1003336,103,4,D,C
1007207,113,5,B,A*
1008882,114,7,D,A
1005109,102,5,B,A
1005689,107,5,D,B
1009781,103,4,D,C
1006745,109,6,C,A
1001005,100,4,D,C
1000018,108,5,D,B
1001692,109,5,B,A
1005660,102,5,E,C
1000285,100,4,E,C
1008397,111,4,A,A*
1006823,110,9,A,A*
1000117,114,7,C,A*
1003213,98,3,E,D
1006515,113,6,B,A*
1000059,99,5,E,C
1001553,109,5,C,A
1005505,98,3,D,C
1001248,103,4,B,B
1005788,114,4,C,A
1004202,92,3,E,D
1008707,106,6,C,A
1007016,115,7,A,A*
1001329,106,5,C,B
1000962,116,7,A,A*
1005940,105,4,C,B
1007357,109,6,C,A
1005631,92,2,E,D
1002601,120,8,A,A*
1005529,120,8,A,A*
1008836,104,4,C,B
1001574,92,1,U,E
1002280,105,5,D,B
1009835,92,3,E,D
1001728,113,5,D,B
1007780,113,6,C,A
1005336,94,4,C,C
1008953,115,5,C,A
1005138,110,7,B,A*
1008444,111,4,A,A*
1007803,106,6,C,A
1002538,97,2,U,E
1001778,114,6,C,A*
1009089,102,4,D,C
1004471,95,3,D,C
1007081,115,7,C,A*
1008187,120,8,A,A*
1004643,109,6,D,B
1007845,116,8,A,A*
1001804,108,4,C,B
1004969,97,5,C,B
1008384,104,4,E,C
1004060,116,7,A,A*
1005959,95,4,D,C
1004013,113,6,B,A*
1000323,102,4,E,C
1002598,98,4,D,C
1009667,109,4,B,A
1005970,101,4,C,B
1004526,98,5,C,B
1007729,111,6,C,A
1005242,118,6,A,A*
1000050,107,6,C,A
1007822,101,3,C,C
1001889,105,3,D,C
1008445,105,7,D,A
1007274,108,4,C,B
1000278,103,4,E,C
1002756,107,5,B,A
1008236,109,5,C,A
1004935,94,1,E,E
1008629,100,2,E,D
1009727,105,4,D,B
1005862,105,5,C,B
1003501,118,8,B,A*
1005763,110,5,C,A
1004205,102,5,E,C
1009076,110,5,D,B
1003454,102,5,B,A
1005318,105,4,C,B
1007134,110,5,B,A
1001065,118,7,B,A*
1000264,108,5,C,A
1003153,117,7,B,A*
1002884,113,5,B,A*
1000672,95,4,E,D
1000352,120,8,A,A*
1002532,105,4,C,B
1000401,101,4,D,C
1000163,115,6,A,A*
1001888,120,8,A,A*
1007646,106,6,C,A
1001567,99,4,C,B
1000787,106,5,D,B
1006487,109,5,B,A
1000576,117,8,C,A*
1007446,109,7,B,A*
1006805,101,4,C,B
1008217,114,7,B,A*
1009523,101,5,D,B
1006690,117,8,B,A*
1002624,105,3,D,C
1004135,113,5,C,A
1006249,109,4,C,B
1001737,103,3,D,C
1002051,101,4,D,C
1002003,115,8,B,A*
1002874,97,2,D,D
1009544,94,4,D,C
1005395,120,7,A,A*
1003400,109,7,B,A*
1008234,86,1,U,U
1002830,107,5,D,B
1000722,89,2,U,E
1005126,98,4,D,C
1009245,83,1,U,U
1006533,105,4,E,C
1000871,97,2,E,D
1000843,104,5,B,A
1001028,91,2,U,E
1001439,103,4,C,B
1003500,104,5,D,B
1001709,112,7,A,A*
1006525,119,7,A,A*
1007083,107,6,B,A*
1004242,105,4,C,B
1005414,120,7,A,A*
1008774,89,3,E,D
1009565,96,3,E,D
1000468,107,5,C,A
1007136,120,7,A,A*
1004119,106,5,D,B
1009023,97,4,D,C
1005320,90,1,D,D
1004081,116,4,C,A
1000473,112,6,A,A*
1000491,106,5,C,B
1009107,98,4,D,C
1000070,97,3,E,D
1003596,94,3,D,C
1003694,105,5,C,B
1000049,97,4,U,D
1007240,95,4,D,C
1007594,106,5,C,B
1007791,102,4,C,B
1006415,102,5,D,B
1006540,112,5,B,A*
1001188,104,6,D,B
1002419,99,4,E,C
1009648,110,4,D,B
1009705,97,2,E,D
1001696,106,6,D,B
1002071,104,5,C,B
1000108,91,3,E,D
1007843,116,7,B,A*
1009349,101,2,U,D
1000539,108,5,C,A
1008965,117,6,B,A*
1009164,114,7,B,A*
1003106,106,4,B,A
1008624,102,3,D,C
1003082,116,5,B,A*
1001232,109,7,B,A*
1006039,101,3,E,D
1009915,96,3,D,C
1007472,86,2,E,E
1009322,106,4,C,B
1007697,102,3,D,C
1002437,116,5,B,A*
1005198,104,5,C,B
1004351,116,7,C,A*
1004203,100,3,E,D
1008506,109,7,A,A*
1008807,99,3,D,C
1003067,112,5,A,A*
1000794,95,4,D,C
1007596,106,6,C,A
1003896,91,2,U,E
1007694,103,4,C,B
1005450,109,5,B,A
1001795,102,4,C,B
1005907,99,4,D,C
1007635,110,6,B,A*
1005096,103,5,C,B
1008270,99,4,D,C
1004752,104,5,C,B
1002434,120,9,A,A*
1005549,116,6,B,A*
1009241,111,6,B,A*
1002240,107,5,C,A
1007507,107,4,C,B
1005292,83,1,E,U
1001378,97,4,E,C
1000463,105,2,D,C
1005102,88,2,U,E
1007566,99,2,E,D
1006337,93,2,U,E
1001420,102,5,E,C
1009439,109,6,C,A
1001076,113,7,B,A*
1006752,105,6,D,B
1007086,98,3,D,C
1002472,89,3,U,E
1002957,92,1,U,E
1007620,99,4,E,C
1004227,100,3,E,D
1008724,105,4,C,B
1005893,91,3,E,D
1008517,109,4,B,A
1001763,108,5,B,A
1004137,96,3,C,C
1008363,116,8,A,A*
1003769,95,2,U,E
1002219,106,6,C,A
1007917,107,5,C,A
1007988,107,4,C,B
1006406,114,6,B,A*
1001106,111,6,C,A
1000823,95,3,E,D
1005380,104,3,C,B
1006002,110,4,C,B
1007970,102,4,D,C
1002593,109,5,C,A
1009384,116,6,C,A*
1005012,120,7,B,A*
1002761,96,2,E,D
1002190,100,4,D,C
1006849,96,3,D,C
1001887,110,5,B,A
1003511,89,1,E,E
1002151,113,5,B,A*
1002451,104,4,E,C
1000550,98,4,D,C
1007613,99,2,D,C
1001286,101,4,D,C
1003813,120,6,B,A*
1003894,105,4,C,B
1004902,112,6,B,A*
1009447,120,8,A,A*
1001442,111,4,C,B
1003903,102,4,D,C
1005074,108,4,A,A*
1000073,102,4,C,B
1001943,99,5,C,B
1002372,93,2,E,D
1009684,109,6,A,A*
1005149,97,2,C,C
1004455,107,6,C,A
1008468,100,4,D,C
1004212,111,6,C,A
1009199,99,5,D,C
1002969,109,4,C,B
1008954,110,7,B,A*
1005654,106,7,B,A*
1001300,98,3,D,C
1006840,87,2,E,E
1004190,120,9,A,A*
1002860,117,8,B,A*
1002039,112,4,B,A
1002636,104,5,C,B
1004639,101,4,D,C
1009917,102,5,D,B
1004104,117,7,A,A*
1005762,105,5,C,B
1007168,103,2,E,D
1003904,100,4,D,C
1003616,113,7,A,A*
1009803,120,7,A,A*
1005821,119,6,A,A*
1000568,114,6,B,A*
1000157,107,4,C,B
1000623,80,1,U,U
1003906,111,4,C,B
1003428,103,5,D,B
1005902,104,6,C,A
1006627,105,6,C,A
1008540,93,2,E,D
1002698,112,6,B,A*
1001444,111,6,A,A*
1009856,109,5,B,A
1004347,115,5,B,A*
1007464,109,5,C,A
1005942,101,4,D,C
1001686,105,5,C,B
1006019,107,6,C,A
1000828,107,6,C,A
1006589,112,5,A,A*
1004321,113,5,B,A*
1004276,120,9,A,A*
1008541,120,7,A,A*
1009156,101,5,E,C
1007380,80,1,U,U
1006711,115,7,A,A*
1008942,101,2,D,C
1001383,102,2,E,D
1009550,100,5,E,C
1000676,97,6,D,B
1007161,110,5,B,A
1007410,93,2,E,D
1009589,96,4,E,D
1006923,112,5,B,A*
1005384,103,5,C,B
1007874,113,5,B,A*
1004587,101,2,D,C
1004287,99,3,E,D
1003499,91,4,E,D
1008200,111,5,C,A
1001349,114,6,B,A*
1008143,87,1,U,U
1008794,103,5,C,B
1003064,96,3,E,D
1001109,94,2,U,E
1003944,115,6,B,A*
1003825,112,5,C,A
1006587,109,6,B,A*
1009563,114,6,A,A*
1003579,98,4,D,C
1006287,99,4,D,C
1007327,120,8,A,A*
1000272,106,3,D,C
1008841,113,5,B,A*
1003206,104,6,C,A
1000208,93,1,U,E
1009820,85,1,U,U
1001276,104,3,C,B
1007657,113,5,B,A*
1003443,116,5,A,A*
1001659,108,7,C,A
1004733,102,4,D,C
1000370,117,7,B,A*
1007859,96,4,E,D
1008825,107,5,B,A
1003929,103,6,C,A
1006588,103,6,D,B
1003037,113,8,A,A*
1008388,97,4,U,D
1007911,96,3,D,C
1002250,102,5,B,A
1009220,99,3,C,C
1001980,120,9,A,A*
1008163,109,5,B,A
1003009,106,4,D,B
1004607,94,5,D,C
1003488,88,3,E,D
1000516,97,4,D,C
1005879,105,6,C,A
1001548,120,5,A,A*
1004225,113,7,B,A*
1001294,108,6,A,A*
1007966,105,2,D,C
1002639,110,6,C,A
1008037,102,3,C,B
1005687,118,6,A,A*
1006052,110,5,C,A
1006585,104,4,B,A
1000228,86,1,U,U
1005076,101,5,C,B
1001926,107,6,C,A
1007920,99,3,D,C
1005515,92,3,E,D
1005635,111,6,B,A*
1007824,93,2,E,D
1005010,120,6,B,A*
1005834,95,3,C,C
1004062,99,4,C,B
1003515,96,3,D,C
1005490,107,7,D,A
1009131,120,8,A,A*
1002489,111,6,B,A*
1000994,94,4,C,C
1004467,115,7,C,A*
1003706,96,3,D,C
1006259,116,7,B,A*
1003990,110,4,C,B
1008589,85,1,U,U
1002896,102,4,E,C
1002075,112,6,A,A*
1006404,110,5,B,A
1001394,96,3,E,D
1005245,97,3,D,C
1007297,95,3,U,D
1008898,106,4,C,B
1002011,120,8,A,A*
1002665,114,6,B,A*
1009988,120,7,A,A*
1001045,112,6,B,A*
1002350,109,5,B,A
1000242,120,8,A,A*
1009336,110,4,C,B
1009758,103,4,C,B
1002584,116,6,C,A*
1003048,118,8,A,A*
1002301,99,4,D,C
1003595,95,4,D,C
1006488,106,5,B,A
1007582,110,6,C,A
1008351,112,6,A,A*
1007214,91,3,U,E
1008079,118,7,A,A*
1008620,103,2,C,C
1007707,103,4,D,C
1005416,96,4,E,D
1006222,120,7,A,A*
1007541,111,4,B,A
1009746,99,2,E,D
1004029,114,7,B,A*
1000538,109,7,C,A*
1001930,107,4,B,A
1007091,119,6,C,A*
1003639,96,4,D,C
1000865,98,5,D,C
1003411,89,1,U,U
1000779,97,3,E,D
1008642,119,7,A,A*
1006206,115,7,A,A*
1002392,105,7,C,A
1000377,120,7,A,A*
1001869,102,4,D,C
1008931,105,3,C,B
1008374,109,6,D,B
1002654,105,4,D,B
1004093,103,5,D,B
1003875,117,6,B,A*
1007006,104,4,C,B
1004931,108,6,B,A*
1004673,112,6,C,A
1004741,107,6,A,A*
1006665,95,4,D,C
1000257,100,3,E,D
1006992,113,5,B,A*
1008360,103,5,C,B
1001682,106,4,C,B
1009334,104,3,E,C
1002633,120,9,A,A*
1002763,98,3,U,D
1006024,84,1,E,E
1004009,109,4,C,B
1004801,98,3,D,C
1000000,113,5,D,B
1002079,111,7,C,A*
1007367,113,7,B,A*
1005858,92,2,E,D
1000896,100,4,D,C
1001927,110,7,A,A*
1000063,114,6,B,A*
1003341,119,7,A,A*
1000625,118,6,D,A
1002016,109,5,C,A
1008364,95,3,B,B
1008409,101,4,D,C
1007802,105,3,E,C
1000562,114,4,B,A
1003654,106,5,D,B
1000399,97,3,E,D
1008959,111,4,C,B
1009493,112,5,C,A
1002322,106,5,C,B
1003611,110,6,C,A
1008405,109,6,C,A
1005279,116,6,B,A*
1000743,108,3,C,B
1000396,98,3,D,C
1007837,96,3,C,C
1006847,109,5,B,A
1004749,80,1,E,U
1009113,106,4,C,B
1008712,97,4,C,B
1001449,89,3,U,E
1009777,96,3,C,C
1004757,112,6,B,A*
1009691,111,5,D,B
1004377,106,4,D,B
1004313,107,6,D,B
1009606,107,5,E,C
1007132,112,8,A,A*
1002422,106,5,D,B
1004603,90,2,U,E
1002173,118,6,A,A*
1002127,108,6,C,A
1005152,98,3,D,C
1001990,95,3,D,C
1002252,109,5,D,B
1003091,108,5,D,B
1002224,113,6,A,A*
1008302,102,5,D,B
1003543,96,2,E,D
1009212,115,6,C,A*
1004169,115,6,B,A*
1007359,108,5,C,A
1003834,108,5,B,A
1004218,107,4,D,B
1004496,102,5,C,B
1004226,109,6,B,A*
1002425,106,5,B,A
1007648,104,4,B,A
1005690,118,6,A,A*
1009370,80,1,U,U
1001016,120,9,A,A*
1003426,92,2,U,E
1004538,95,4,E,D
1002064,105,4,C,B
1004524,107,6,C,A
1003366,115,8,B,A*
1007436,100,2,D,C
1004484,103,6,B,A
1004697,99,4,E,C
1007383,105,6,C,A
1005114,110,5,D,B
1007452,108,5,D,B
1005060,109,2,E,C
1000024,100,3,D,C
1005612,105,5,D,B
1000797,112,6,B,A*
1008549,104,3,C,B
1008231,97,3,D,C
1003288,110,6,B,A*
1009325,105,4,B,A
1006485,112,6,B,A*
1002865,96,4,E,D
1008118,90,2,E,E
1007782,100,4,C,B
1005161,99,2,E,D
1009158,107,4,D,B
1005546,105,5,D,B
1009398,108,5,B,A
1009189,102,5,D,B
1009697,104,4,D,C
1008354,107,5,D,B
1001156,105,5,D,B
1009767,106,5,B,A
1005745,112,6,C,A
1003663,91,3,U,E
1003113,118,6,A,A*
1008447,102,4,C,B
1008529,96,2,D,D
1003294,104,5,C,B
1007606,102,4,D,C
1009027,113,6,B,A*
1008826,120,8,A,A*
1006845,101,4,E,C
1008183,105,4,C,B
1008382,89,2,E,E
1005483,111,5,B,A*
1000987,96,4,D,C
1004322,104,3,D,C
1008813,95,1,E,E
1003851,112,6,B,A*
1001868,119,6,B,A*
1003084,103,5,D,B
1002456,98,3,E,D
1008625,120,8,B,A*
1008500,102,3,D,C
1004665,87,1,E,E
1007289,107,5,B,A
1000080,95,2,E,D
1008514,117,6,A,A*
1000976,101,4,C,B
1007651,110,7,B,A*
1004802,115,7,B,A*
1001479,97,3,D,C
1008932,101,5,C,B
1003898,101,4,C,B
1005638,114,8,A,A*
1002126,94,5,C,B
1009899,98,4,D,C
1002840,111,5,C,A
1003156,104,5,D,B
1009689,108,6,D,B
1003349,94,2,E,D
1006920,120,9,A,A*
1000963,97,4,E,C
1004514,103,4,C,B
1007963,110,5,B,A
1000929,120,8,A,A*
1003032,98,3,E,D
1009194,120,7,A,A*
1006268,113,5,C,A
1000533,102,4,B,B
1004179,100,4,D,C
1005471,109,5,B,A
1009887,98,4,D,C
1002208,111,8,A,A*
1000144,97,4,C,B
1009060,104,3,C,B
1002275,97,3,D,C
1003578,93,3,D,D
1003530,112,5,B,A*
1006961,112,4,C,A
1005475,115,7,A,A*
1008022,94,3,E,D
1005408,113,7,A,A*
1008580,120,8,A,A*
1003204,99,4,D,C
1001085,115,8,B,A*
1003723,108,4,B,A
1007032,97,3,E,D
1004092,98,5,C,B
1001299,114,6,A,A*
1002024,98,2,C,C
1001517,99,5,C,B
1004325,109,5,C,A
1007445,106,5,B,A
1008030,112,4,B,A
1001192,108,5,A,A*
1005053,108,5,B,A
1003427,101,4,D,C
1003068,110,7,C,A*
1006424,99,3,U,D
1006417,116,7,A,A*
1009569,100,4,C,B
1005498,115,6,A,A*
1001230,102,5,E,C
1009463,109,5,D,B
1007448,98,5,D,C
1000448,96,5,C,B
1002941,93,2,U,E
1000305,93,3,D,D
1002943,98,5,D,C
1006618,107,6,C,A
1005929,108,6,B,A*
1007127,98,4,C,B
1002657,100,4,E,C
1007792,93,2,D,D
1007727,113,5,C,A
1009529,112,7,B,A*
1005369,115,7,B,A*
1000940,112,5,C,A
1004551,107,6,B,A*
1006394,120,7,A,A*
1007695,109,4,C,B
1002672,105,5,B,A
1006051,102,4,U,D
1009619,95,1,E,E
1003589,98,3,E,D
1005197,100,5,D,B
1009064,106,6,C,A
1006043,120,7,A,A*
1005822,104,4,C,B
1005537,119,6,A,A*
1007278,99,4,D,C
1009518,103,5,B,A
1000409,97,2,D,D
1001790,99,1,E,D
1002720,108,8,A,A*
1005594,107,5,C,A
1004012,118,6,A,A*
1007826,107,4,C,B
1001326,101,3,C,C
1006152,120,8,A,A*
1003558,112,5,C,A
1008854,115,7,A,A*
1009043,100,4,B,B
1002325,107,5,D,B
1006240,107,4,A,A
1003869,108,5,D,B
1000913,88,1,U,U
1007473,104,4,C,B
1004960,115,7,A,A*
1004923,106,4,B,A
1000642,109,6,B,A*
1001427,93,1,E,E
1002056,98,4,E,C
1001353,113,6,B,A*
1005596,106,5,B,A
1001492,116,8,A,A*
1001088,106,6,C,A
1006759,108,5,C,A
1008781,105,5,C,B
1002992,93,4,E,D
1001822,91,2,U,E
1005043,108,6,D,B
1002859,108,5,C,A
1007216,102,2,D,C
1002876,90,1,U,U
1003299,109,8,C,A*
1007761,107,5,D,B
1000182,106,5,C,B
1009881,120,9,A,A*
1007001,86,1,U,U
1005155,96,4,D,C
1009594,104,4,C,B
1007265,120,7,A,A*
1008120,86,2,E,E
1003442,120,7,A,A*
1002386,108,4,C,B
1001820,104,4,D,C
1004786,105,4,B,A
1009707,99,3,C,C
1006155,112,5,B,A*
1009836,96,3,D,C
1008702,104,5,C,B
1005159,102,4,D,C
1008014,98,4,D,C
1000001,120,9,A,A*
1008997,109,5,A,A*
1002781,104,5,C,B
1001647,113,6,A,A*
1005742,101,3,U,D
1008976,116,7,A,A*
1002351,89,1,U,U
1007235,99,4,D,C
1005849,100,4,D,C
1004209,106,6,B,A*
1004782,107,6,C,A
1009035,108,5,C,A
1004840,104,4,D,C
1009669,97,3,D,C
1003451,96,1,U,E
1000376,112,6,C,A
1009916,106,7,B,A*
1003634,118,6,B,A*
1007143,103,4,U,D
1003355,110,7,A,A*
1006430,95,5,D,C
1008538,116,8,C,A*
1009411,113,5,C,A
1001071,101,5,C,B
1006172,97,3,C,C
1009319,116,5,C,A
1001108,108,6,C,A
1000407,97,4,C,B
1001568,94,3,E,D
1005555,101,4,C,B
1003116,117,8,B,A*
1003533,114,7,A,A*
1003510,93,4,U,D
1007931,94,2,E,D
1001222,117,8,A,A*
